part_sg_partido,desp_tx_segmento_despesa,desp_tx_tipo_despesa,data_nr_ano,data_tx_ano_mes,part_qt_responsaveis,part_qt_deputados,part_qt_documentos,part_qt_fornecedores,part_vl_total_documento,part_vl_total_glosa,part_vl_total_liquido,part_vl_medio_liquido,part_pc_participacao_segmento
UNIÃO,Viagens,Passagem Aérea - Reembolso,2023,2023-12,2,2,2,2,2090.15,0.00,2090.15,1045.075000,0.06
UNIÃO,Comunicação,Telefonia,2023,2023-12,39,39,42,13,30164.66,1242.33,28922.33,361.529125,0.88
UNIÃO,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2023,2023-12,5,5,7,5,32158.65,0.00,32158.65,4594.092857,0.98
UNIÃO,Combustível,Combustíveis E Lubrificantes.,2023,2023-12,49,49,491,265,198786.81,255.92,198473.83,404.223686,6.05
UNIÃO,Alimentação,Fornecimento De Alimentação Do Parlamentar,2023,2023-12,7,7,66,34,3904.95,151.70,3753.25,56.867424,0.11
UNIÃO,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2023,2023-12,8,8,80,11,3643.46,68.88,3574.58,44.682250,0.11
UNIÃO,Publicidade,Divulgação Da Atividade Parlamentar.,2023,2023-12,47,47,183,151,1824863.39,150.00,1817171.35,9929.898087,55.42
UNIÃO,Locomoção,Locação Ou Fretamento De Veículos Automotores,2024,2024-01,33,33,52,30,304598.50,166.25,295601.95,5684.652885,16.61
UNIÃO,Viagens,Passagem Aérea - Reembolso,2024,2024-01,4,4,9,2,18587.34,0.00,18587.34,2065.260000,1.04
UNIÃO,Publicidade,Divulgação Da Atividade Parlamentar.,2024,2024-01,43,43,105,94,797328.42,3175.13,748637.70,7062.619811,42.08
UNIÃO,Viagens,Passagem Aérea - Sigepa,2024,2024-01,39,39,205,0,175490.41,0.00,175490.41,622.306418,9.86
UNIÃO,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2024,2024-01,4,4,5,4,7612.65,0.00,7612.65,1522.530000,0.43
UNIÃO,Viagens,Passagem Aérea - Rpa,2024,2024-01,1,1,1,1,-1468.22,0.00,-1468.22,-1468.220000,-0.08
UNIÃO,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2024,2024-01,38,38,148,100,297561.04,1571.83,295989.21,1999.927095,16.64
UNIÃO,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2024,2024-01,7,7,49,10,3995.78,71.38,3924.40,80.089796,0.22
UNIÃO,Comunicação,Telefonia,2024,2024-01,40,40,45,15,29082.17,1638.15,27444.02,338.815062,1.54
UNIÃO,Alimentação,Fornecimento De Alimentação Do Parlamentar,2024,2024-01,6,6,38,25,2714.76,64.85,2649.91,69.734474,0.15
UNIÃO,Combustível,Combustíveis E Lubrificantes.,2024,2024-01,46,46,365,236,177213.09,858.23,176354.86,483.164000,9.91
UNIÃO,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2024,2024-01,11,11,28,18,28465.64,0.00,28465.64,1016.630000,1.60
UNIÃO,Publicidade,Assinatura De Publicações,2024,2024-02,1,1,1,1,598.80,0.00,598.80,598.800000,0.03
UNIÃO,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2024,2024-02,45,45,155,106,298758.53,583.93,298174.60,1923.707097,13.97
UNIÃO,Publicidade,Divulgação Da Atividade Parlamentar.,2024,2024-02,41,41,121,111,843537.19,0.00,843537.19,6971.381736,39.53
UNIÃO,Comunicação,Telefonia,2024,2024-02,41,41,46,14,30515.36,1184.37,29330.99,353.385422,1.37
UNIÃO,Locomoção,Locação Ou Fretamento De Veículos Automotores,2024,2024-02,38,38,63,33,402013.64,1772.70,400240.94,6353.030794,18.76
UNIÃO,Combustível,Combustíveis E Lubrificantes.,2024,2024-02,51,51,518,286,195679.86,1085.53,194594.33,375.664730,9.12
UNIÃO,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2024,2024-02,13,13,41,23,17465.65,0.00,16501.23,402.469024,0.77
UNIÃO,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2024,2024-02,2,2,3,3,566.14,0.00,566.14,188.713333,0.03
UNIÃO,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2024,2024-02,7,7,104,12,4589.23,98.27,4490.96,43.182308,0.21
UNIÃO,Alimentação,Fornecimento De Alimentação Do Parlamentar,2024,2024-02,11,11,79,50,5129.55,150.34,4979.21,63.027975,0.23
UNIÃO,Viagens,Passagem Aérea - Sigepa,2024,2024-02,50,50,355,0,296282.15,0.00,296282.15,604.657449,13.88
UNIÃO,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2024,2024-02,6,6,6,6,15658.65,0.00,15658.65,2609.775000,0.73
UNIÃO,Locomoção,Locação Ou Fretamento De Aeronaves,2024,2024-02,1,1,2,1,25066.70,0.00,25066.70,12533.350000,1.17
UNIÃO,Viagens,Passagem Aérea - Rpa,2024,2024-02,1,1,2,1,1252.04,0.00,1252.04,626.020000,0.06
UNIÃO,Viagens,Passagem Aérea - Reembolso,2024,2024-02,1,1,1,1,2567.80,0.00,2567.80,2567.800000,0.12
UNIÃO,Viagens,Passagem Aérea - Sigepa,2024,2024-03,51,51,399,0,436074.97,0.00,434707.46,793.261788,18.37
UNIÃO,Alimentação,Fornecimento De Alimentação Do Parlamentar,2024,2024-03,9,9,101,47,5716.07,189.40,5526.67,54.719505,0.23
UNIÃO,Combustível,Combustíveis E Lubrificantes.,2024,2024-03,52,52,645,348,260714.03,2116.33,258597.70,400.926667,10.93
UNIÃO,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2024,2024-03,44,44,171,111,315326.88,2241.24,313085.64,1830.910175,13.23
UNIÃO,Viagens,Passagem Aérea - Reembolso,2024,2024-03,2,2,2,2,11529.17,0.00,11529.17,5764.585000,0.49
UNIÃO,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2024,2024-03,9,9,111,18,6065.45,80.67,5984.78,53.916937,0.25
UNIÃO,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2024,2024-03,5,5,5,5,14608.65,0.00,14608.65,2921.730000,0.62
UNIÃO,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2024,2024-03,1,1,1,1,163.33,0.00,163.33,163.330000,0.01
UNIÃO,Viagens,Passagem Aérea - Rpa,2024,2024-03,4,4,5,3,6397.32,0.00,6397.32,1279.464000,0.27
UNIÃO,Locomoção,Locação Ou Fretamento De Veículos Automotores,2024,2024-03,38,38,56,33,388695.64,1041.95,387653.69,6922.387321,16.38
UNIÃO,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2024,2024-03,15,15,56,31,40166.33,0.00,40166.33,717.255893,1.70
UNIÃO,Comunicação,Telefonia,2024,2024-03,24,24,40,14,17336.29,801.08,16535.21,393.695476,0.70
UNIÃO,Publicidade,Divulgação Da Atividade Parlamentar.,2024,2024-03,44,44,135,122,863008.64,0.01,863008.63,6392.656519,36.46
UNIÃO,Locomoção,Locação Ou Fretamento De Aeronaves,2024,2024-03,1,1,1,1,8500.00,0.00,8500.00,8500.000000,0.36
UNIÃO,Outros,Aquisição De Tokens E Certificados Digitais,2024,2024-03,1,1,1,1,237.00,0.00,237.00,237.000000,0.01
UNIÃO,Locomoção,Locação Ou Fretamento De Veículos Automotores,2024,2024-04,43,43,67,38,460004.29,868.19,459136.10,6852.777612,19.12
UNIÃO,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2024,2024-04,39,39,162,102,302544.50,1110.56,301433.94,1860.703333,12.55
UNIÃO,Combustível,Combustíveis E Lubrificantes.,2024,2024-04,52,52,656,335,264052.13,707.57,263344.56,401.439878,10.96
UNIÃO,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2024,2024-04,19,19,51,36,26036.70,195.31,25841.39,506.693922,1.08
UNIÃO,Publicidade,Divulgação Da Atividade Parlamentar.,2024,2024-04,49,49,153,131,970310.25,0.00,970310.25,6341.897059,40.40
UNIÃO,Viagens,Passagem Aérea - Sigepa,2024,2024-04,52,52,324,0,300652.66,0.00,300652.66,692.748065,12.52
UNIÃO,Alimentação,Fornecimento De Alimentação Do Parlamentar,2024,2024-04,11,11,80,50,6093.64,338.97,5754.67,71.933375,0.24
UNIÃO,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2024,2024-04,6,6,6,6,15118.65,0.00,15118.65,2519.775000,0.63
UNIÃO,Viagens,Passagem Aérea - Reembolso,2024,2024-04,2,2,2,2,21110.21,0.00,21110.21,10555.105000,0.88
UNIÃO,Locomoção,Locação Ou Fretamento De Aeronaves,2024,2024-04,1,1,1,1,15500.00,0.00,15500.00,15500.000000,0.65
UNIÃO,Comunicação,Telefonia,2024,2024-04,25,25,43,15,19046.84,1351.34,17695.50,393.233333,0.74
UNIÃO,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2024,2024-04,2,2,3,3,523.43,0.00,523.43,174.476667,0.02
UNIÃO,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2024,2024-04,6,6,85,13,5415.42,103.13,5312.29,62.497529,0.22
UNIÃO,Alimentação,Fornecimento De Alimentação Do Parlamentar,2024,2024-05,9,9,95,42,4570.12,89.38,4480.74,47.165684,0.18
UNIÃO,Publicidade,Divulgação Da Atividade Parlamentar.,2024,2024-05,49,49,172,150,1010992.02,0.00,1010992.02,5877.860581,41.46
UNIÃO,Combustível,Combustíveis E Lubrificantes.,2024,2024-05,50,50,695,356,258265.73,4167.54,254057.40,365.025000,10.42
UNIÃO,Outros,Aquisição De Tokens E Certificados Digitais,2024,2024-05,1,1,1,1,7500.00,0.00,7500.00,7500.000000,0.31
UNIÃO,Viagens,Passagem Aérea - Sigepa,2024,2024-05,52,52,348,0,323490.71,0.00,323490.71,669.753023,13.27
UNIÃO,Comunicação,Telefonia,2024,2024-05,27,27,43,14,19631.65,1573.05,18058.60,419.967442,0.74
UNIÃO,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2024,2024-05,19,19,58,33,27980.38,0.00,27980.38,482.420345,1.15
UNIÃO,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2024,2024-05,43,43,146,102,321146.08,576.91,320569.17,2195.679247,13.15
UNIÃO,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2024,2024-05,7,7,7,7,16108.65,0.00,16108.65,2301.235714,0.66
UNIÃO,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2024,2024-05,6,6,111,12,4443.47,97.49,4345.98,39.152973,0.18
UNIÃO,Locomoção,Locação Ou Fretamento De Veículos Automotores,2024,2024-05,42,42,68,38,427398.98,4028.81,423370.17,6226.031912,17.36
UNIÃO,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2024,2024-05,1,1,5,3,1028.80,0.00,1028.80,205.760000,0.04
UNIÃO,Viagens,Passagem Aérea - Rpa,2024,2024-05,2,2,4,1,9206.36,0.00,9206.36,2301.590000,0.38
UNIÃO,Locomoção,Locação Ou Fretamento De Aeronaves,2024,2024-05,1,1,1,1,14100.00,0.00,14100.00,14100.000000,0.58
UNIÃO,Viagens,Passagem Aérea - Reembolso,2024,2024-05,1,1,1,1,3267.31,0.00,3267.31,3267.310000,0.13
UNIÃO,Viagens,Passagem Aérea - Sigepa,2024,2024-06,53,53,411,0,348001.16,0.00,348001.16,623.657993,14.00
UNIÃO,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2024,2024-06,20,20,85,48,39233.73,167.50,39066.23,459.602706,1.57
UNIÃO,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2024,2024-06,7,7,7,7,22618.65,0.00,22618.65,3231.235714,0.91
UNIÃO,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2024,2024-06,2,2,12,3,1596.24,0.00,1596.24,133.020000,0.06
UNIÃO,Locomoção,Locação Ou Fretamento De Veículos Automotores,2024,2024-06,42,42,66,37,425390.48,807.70,424582.78,6433.072424,17.08
UNIÃO,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2024,2024-06,42,42,150,105,325058.03,794.93,324263.10,2161.754000,13.04
UNIÃO,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2024,2024-06,8,8,109,16,5599.66,128.21,5471.45,50.196789,0.22
UNIÃO,Alimentação,Fornecimento De Alimentação Do Parlamentar,2024,2024-06,11,11,79,52,4231.97,90.52,4141.45,52.423418,0.17
UNIÃO,Comunicação,Telefonia,2024,2024-06,25,25,40,13,18371.42,1262.42,17109.00,427.725000,0.69
UNIÃO,Outros,Aquisição De Tokens E Certificados Digitais,2024,2024-06,1,1,1,1,350.00,0.00,350.00,350.000000,0.01
UNIÃO,Publicidade,Divulgação Da Atividade Parlamentar.,2024,2024-06,46,46,142,131,1052997.31,0.00,1052997.31,7415.474014,42.35
UNIÃO,Combustível,Combustíveis E Lubrificantes.,2024,2024-06,49,49,646,360,246924.09,673.10,246250.99,381.193483,9.90
UNIÃO,Alimentação,Fornecimento De Alimentação Do Parlamentar,2024,2024-07,10,10,70,41,3820.15,46.26,3773.89,53.912714,0.18
UNIÃO,Publicidade,Divulgação Da Atividade Parlamentar.,2024,2024-07,42,42,132,114,799844.16,293.33,799550.83,6057.203258,38.03
UNIÃO,Viagens,Passagem Aérea - Reembolso,2024,2024-07,1,1,1,1,4643.44,0.00,4643.44,4643.440000,0.22
UNIÃO,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2024,2024-07,20,20,99,55,31823.76,0.00,31823.76,321.452121,1.51
UNIÃO,Viagens,Passagem Aérea - Rpa,2024,2024-07,2,2,2,2,2805.83,0.00,2805.83,1402.915000,0.13
UNIÃO,Combustível,Combustíveis E Lubrificantes.,2024,2024-07,49,49,700,410,288710.24,2595.80,285814.44,407.723880,13.60
UNIÃO,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2024,2024-07,40,40,153,104,293343.90,674.40,292669.50,1912.872549,13.92
UNIÃO,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2024,2024-07,5,5,5,5,14858.73,0.00,14858.73,2971.746000,0.71
UNIÃO,Locomoção,Locação Ou Fretamento De Veículos Automotores,2024,2024-07,38,38,58,34,414051.09,2014.00,412037.09,7104.087759,19.60
UNIÃO,Comunicação,Telefonia,2024,2024-07,25,25,40,13,18457.93,737.00,17720.93,443.023250,0.84
UNIÃO,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2024,2024-07,8,8,148,14,4660.87,123.39,4537.48,30.658649,0.22
UNIÃO,Viagens,Passagem Aérea - Sigepa,2024,2024-07,53,53,350,0,215870.17,0.00,215870.17,449.729521,10.27
UNIÃO,Locomoção,Locação Ou Fretamento De Aeronaves,2024,2024-07,1,1,1,1,16058.30,0.00,16058.30,16058.300000,0.76
UNIÃO,Locomoção,Locação Ou Fretamento De Aeronaves,2024,2024-08,3,3,3,3,42000.00,0.00,42000.00,14000.000000,1.98
UNIÃO,Locomoção,Locação Ou Fretamento De Veículos Automotores,2024,2024-08,38,38,59,36,390239.15,45.40,390193.75,6613.453390,18.41
UNIÃO,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2024,2024-08,7,7,97,9,5202.37,796.99,4405.38,45.416289,0.21
UNIÃO,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2024,2024-08,6,6,6,6,15908.73,0.00,15908.73,2651.455000,0.75
UNIÃO,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2024,2024-08,17,17,90,49,30716.33,36.99,30679.34,340.881556,1.45
UNIÃO,Comunicação,Telefonia,2024,2024-08,21,21,35,13,15137.59,749.15,14388.44,411.098286,0.68
UNIÃO,Alimentação,Fornecimento De Alimentação Do Parlamentar,2024,2024-08,10,10,61,43,3590.15,50.49,3539.66,58.027213,0.17
UNIÃO,Viagens,Passagem Aérea - Reembolso,2024,2024-08,1,1,1,1,3100.59,0.00,3100.59,3100.590000,0.15
UNIÃO,Publicidade,Assinatura De Publicações,2024,2024-08,1,1,1,1,300.00,0.00,300.00,300.000000,0.01
UNIÃO,Viagens,Passagem Aérea - Rpa,2024,2024-08,1,1,1,1,1252.05,0.00,1252.05,1252.050000,0.06
UNIÃO,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2024,2024-08,42,42,145,98,278088.35,1349.07,276739.28,1908.546759,13.06
UNIÃO,Combustível,Combustíveis E Lubrificantes.,2024,2024-08,52,52,637,371,276185.26,3008.75,273176.51,428.848524,12.89
UNIÃO,Publicidade,Divulgação Da Atividade Parlamentar.,2024,2024-08,42,42,126,112,793302.29,0.00,793302.29,6296.049921,37.42
UNIÃO,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2024,2024-08,2,2,5,2,1120.75,0.00,1120.75,224.150000,0.05
UNIÃO,Viagens,Passagem Aérea - Sigepa,2024,2024-08,54,54,375,0,269605.51,0.00,269605.51,513.534305,12.72
UNIÃO,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2024,2024-09,19,19,140,66,62509.39,582.07,61927.32,442.338000,2.96
UNIÃO,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2024,2024-09,2,2,4,2,499.30,0.00,499.30,124.825000,0.02
UNIÃO,Locomoção,Locação Ou Fretamento De Aeronaves,2024,2024-09,2,2,2,2,45000.00,0.00,45000.00,22500.000000,2.15
UNIÃO,Viagens,Passagem Aérea - Sigepa,2024,2024-09,44,44,200,0,229273.55,0.00,229273.55,821.768996,10.95
UNIÃO,Viagens,Passagem Aérea - Rpa,2024,2024-09,4,4,5,3,8763.34,0.00,8763.34,1752.668000,0.42
UNIÃO,Locomoção,Locação Ou Fretamento De Veículos Automotores,2024,2024-09,38,38,60,38,429227.36,767.80,428459.56,7140.992667,20.46
UNIÃO,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2024,2024-09,4,4,4,4,9808.73,0.00,9808.73,2452.182500,0.47
UNIÃO,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2024,2024-09,5,5,30,9,4421.04,535.81,3885.23,129.507667,0.19
UNIÃO,Publicidade,Divulgação Da Atividade Parlamentar.,2024,2024-09,42,42,119,106,720910.35,0.00,720910.35,6058.070168,34.43
UNIÃO,Viagens,Passagem Aérea - Reembolso,2024,2024-09,2,2,2,1,3419.70,0.00,3419.70,1709.850000,0.16
UNIÃO,Comunicação,Telefonia,2024,2024-09,24,24,40,14,17591.26,1010.84,16580.42,414.510500,0.79
UNIÃO,Combustível,Combustíveis E Lubrificantes.,2024,2024-09,47,47,577,377,281862.48,4011.95,277850.53,481.543380,13.27
UNIÃO,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2024,2024-09,40,40,142,92,285241.15,470.06,284771.09,2005.430211,13.60
UNIÃO,Alimentação,Fornecimento De Alimentação Do Parlamentar,2024,2024-09,7,7,36,27,2695.61,117.47,2578.14,71.615000,0.12
UNIÃO,Viagens,Passagem Aérea - Sigepa,2024,2024-10,52,52,332,0,380981.31,0.00,380981.31,835.485329,17.12
UNIÃO,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2024,2024-10,7,7,50,12,4460.45,336.80,4123.65,82.473000,0.19
UNIÃO,Comunicação,Telefonia,2024,2024-10,23,23,37,13,17770.19,1182.69,16587.50,448.310811,0.75
UNIÃO,Combustível,Combustíveis E Lubrificantes.,2024,2024-10,51,51,534,303,222109.14,773.54,221335.60,414.486142,9.95
UNIÃO,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2024,2024-10,14,14,29,21,36233.54,0.00,36233.54,1249.432414,1.63
UNIÃO,Viagens,Passagem Aérea - Reembolso,2024,2024-10,2,2,2,2,57451.73,33329.00,24122.83,12061.415000,1.08
UNIÃO,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2024,2024-10,6,6,8,6,28258.73,0.00,28258.73,3532.341250,1.27
UNIÃO,Locomoção,Locação Ou Fretamento De Veículos Automotores,2024,2024-10,39,39,58,35,404369.46,722.40,403647.06,6959.432069,18.14
UNIÃO,Publicidade,Divulgação Da Atividade Parlamentar.,2024,2024-10,43,43,125,105,809920.06,0.00,809920.06,6479.360480,36.40
UNIÃO,Viagens,Passagem Aérea - Rpa,2024,2024-10,1,1,1,1,1228.31,0.00,1228.31,1228.310000,0.06
UNIÃO,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2024,2024-10,41,41,137,91,294502.38,455.66,294046.72,2146.326423,13.21
UNIÃO,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2024,2024-10,2,2,3,3,708.32,0.00,708.32,236.106667,0.03
UNIÃO,Alimentação,Fornecimento De Alimentação Do Parlamentar,2024,2024-10,6,6,62,31,3480.88,213.24,3267.64,52.703871,0.15
UNIÃO,Publicidade,Assinatura De Publicações,2024,2024-10,1,1,1,1,718.80,0.00,718.80,718.800000,0.03
UNIÃO,Locomoção,Locação Ou Fretamento De Veículos Automotores,2024,2024-11,37,37,59,34,375585.40,677.00,374908.40,6354.379661,14.59
UNIÃO,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2024,2024-11,44,44,144,95,315352.77,1079.88,314272.89,2182.450625,12.23
UNIÃO,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2024,2024-11,2,2,2,2,248.37,0.00,248.37,124.185000,0.01
UNIÃO,Publicidade,Divulgação Da Atividade Parlamentar.,2024,2024-11,48,48,143,122,1066331.79,0.00,1066331.79,7456.865664,41.49
UNIÃO,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2024,2024-11,2,2,2,2,8510.00,0.00,8510.00,4255.000000,0.33
UNIÃO,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2024,2024-11,7,7,67,17,5633.02,424.91,5208.11,77.732985,0.20
UNIÃO,Alimentação,Fornecimento De Alimentação Do Parlamentar,2024,2024-11,10,10,65,35,3877.93,272.59,3605.34,55.466769,0.14
UNIÃO,Viagens,Passagem Aérea - Reembolso,2024,2024-11,3,3,3,1,8434.57,0.00,8434.57,2811.523333,0.33
UNIÃO,Viagens,Passagem Aérea - Rpa,2024,2024-11,1,1,1,1,912.67,0.00,912.67,912.670000,0.04
UNIÃO,Combustível,Combustíveis E Lubrificantes.,2024,2024-11,51,51,548,300,234686.46,9726.79,224695.06,410.027482,8.74
UNIÃO,Comunicação,Telefonia,2024,2024-11,25,25,39,13,20189.60,1492.32,18697.28,479.417436,0.73
UNIÃO,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2024,2024-11,12,12,27,20,42869.25,4.00,42865.25,1587.601852,1.67
UNIÃO,Viagens,Passagem Aérea - Sigepa,2024,2024-11,52,52,396,0,501548.21,0.00,501548.21,900.445619,19.51
UNIÃO,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2024,2024-12,5,5,39,11,3692.90,67.09,3625.81,92.969487,0.11
UNIÃO,Alimentação,Fornecimento De Alimentação Do Parlamentar,2024,2024-12,7,7,55,39,4230.40,582.32,3648.08,66.328727,0.11
UNIÃO,Comunicação,Telefonia,2024,2024-12,22,22,37,13,18084.17,1215.68,16868.49,455.905135,0.50
UNIÃO,Viagens,Passagem Aérea - Reembolso,2024,2024-12,1,1,1,1,4375.35,0.00,4375.35,4375.350000,0.13
UNIÃO,Viagens,Passagem Aérea - Rpa,2024,2024-12,3,3,5,2,2490.81,0.00,2490.81,498.162000,0.07
UNIÃO,Publicidade,Divulgação Da Atividade Parlamentar.,2024,2024-12,46,46,159,134,2086322.94,7666.66,2077065.67,13063.306101,61.53
UNIÃO,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2024,2024-12,4,4,4,4,9219.92,0.00,9219.92,2304.980000,0.27
UNIÃO,Publicidade,Assinatura De Publicações,2024,2024-12,1,1,1,1,310.80,0.00,310.80,310.800000,0.01
UNIÃO,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2024,2024-12,11,11,15,11,5592.40,0.00,5592.40,372.826667,0.17
UNIÃO,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2024,2024-12,40,40,142,99,329084.61,1052.58,328032.03,2310.084718,9.72
UNIÃO,Combustível,Combustíveis E Lubrificantes.,2024,2024-12,52,52,461,258,226316.58,281.99,223178.40,484.118004,6.61
UNIÃO,Viagens,Passagem Aérea - Sigepa,2024,2024-12,52,52,285,0,265573.97,0.00,265520.97,627.709149,7.87
UNIÃO,Locomoção,Locação Ou Fretamento De Veículos Automotores,2024,2024-12,36,36,62,35,413795.26,10713.55,399641.48,6445.830323,11.84
UNIÃO,Locomoção,Locação Ou Fretamento De Aeronaves,2024,2024-12,1,1,1,1,36000.00,0.00,36000.00,36000.000000,1.07
UNIÃO,Combustível,Combustíveis E Lubrificantes.,2025,2025-01,45,45,392,280,187695.54,202.54,179033.75,456.718750,9.57
UNIÃO,Publicidade,Assinatura De Publicações,2025,2025-01,1,1,1,1,598.80,0.00,598.80,598.800000,0.03
UNIÃO,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2025,2025-01,6,6,6,6,10530.48,0.00,10530.48,1755.080000,0.56
UNIÃO,Publicidade,Divulgação Da Atividade Parlamentar.,2025,2025-01,38,38,96,86,716698.24,0.00,716076.24,7459.127500,38.27
UNIÃO,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2025,2025-01,42,42,132,92,344310.93,2179.02,333677.18,2527.857424,17.83
UNIÃO,Alimentação,Fornecimento De Alimentação Do Parlamentar,2025,2025-01,7,7,42,25,3127.43,272.15,2855.28,67.982857,0.15
